"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"probe_id"	"gene_symbol"	"entrez_id"	"ensembl_id"
"35"	-0.141372091919447	5.55225344423755	-2.93812120546686	0.00370083896994305	0.999710234740046	-1.95389548053986	"2719440"	"C1QTNF7"	"114905"	"ENSG00000163145"
"36"	0.0674560582100572	8.2636266313659	2.93648138148172	0.00371961481067139	0.999710234740046	-1.95813080278866	"3317915"	"STIM1"	"6786"	"ENSG00000167323"
"37"	-0.0841227997252449	6.99651197124872	-2.93582118540412	0.00372719860475991	0.999710234740046	-1.95983534504967	"2764054"	"SEPSECS"	"51091"	"ENSG00000109618"
"38"	0.160429362546297	7.64130873338844	2.93514850597939	0.00373494036310132	0.999710234740046	-1.96157175982584	"3290875"	"ANK3"	"288"	"ENSG00000151150"
"39"	0.0895824853421887	6.23692709787096	2.93240887591261	0.0037666227113501	0.999710234740046	-1.96863994625616	"3211579"	"TLE1"	"7088"	"ENSG00000196781"
"40"	-0.268667592931985	5.33202288029399	-2.93062177504345	0.00378742201868051	0.999710234740046	-1.97324739773569	"2557653"	NA	NA	NA
"41"	-0.0655958463467243	8.75125444874024	-2.92225556299277	0.00388619863159283	0.999710234740046	-1.99478299007798	"3460593"	"TMBIM4"	"51643"	"ENSG00000155957"
"42"	0.0791577224993212	7.0053353631349	2.9170247138324	0.00394914955326445	0.999710234740046	-2.0082193720049	"2625907"	NA	NA	NA
"43"	0.13680765612765	7.25642919741839	2.90955321076399	0.0040406848806071	0.999710234740046	-2.02737332257661	"3772279"	"SOCS3"	"9021"	"ENSG00000184557"
"44"	0.0929865260208338	5.42108370774958	2.90843451656025	0.00405455613442604	0.999710234740046	-2.03023736281757	"2998638"	"SUGCT"	"79783"	"ENSG00000175600"
"45"	-0.444798712260903	5.4083557332478	-2.89637542661282	0.00420687265554133	0.999710234740046	-2.06104698130666	"4028568"	NA	NA	NA
"46"	0.141568018121474	6.94744279596381	2.89552111115809	0.00421785931773444	0.999710234740046	-2.06322524216165	"3740664"	NA	NA	NA
"47"	0.0764277868140377	4.87604142940658	2.89136018789073	0.00427174547088537	0.999710234740046	-2.07382604674557	"3113280"	"DEPTOR"	"64798"	"ENSG00000155792"
"48"	-0.0847404929253077	7.2010782786975	-2.88948394830134	0.00429624895030895	0.999710234740046	-2.07860161081075	"3130113"	"GTF2E2"	"2961"	"ENSG00000197265"
"49"	0.171952364117114	4.03396480315228	2.88333557076743	0.00437744882218246	0.999710234740046	-2.09423119652493	"3740770"	NA	NA	NA
"50"	-0.168954697244853	7.02356342591892	-2.8822997187883	0.00439126620461335	0.999710234740046	-2.0968614161051	"3212360"	NA	NA	NA
"51"	-0.138144750163526	8.99438780892356	-2.88086273895594	0.00441050025790156	0.999710234740046	-2.10050874760432	"3303255"	"ERLIN1"	"10613"	"ENSG00000107566"
"52"	-0.114672636175108	9.57409555538453	-2.87729754928482	0.00445855323210495	0.999710234740046	-2.10955072822813	"3819550"	NA	NA	NA
"53"	0.0757908466673385	8.10472239895263	2.86233275694933	0.00466551319702265	0.999710234740046	-2.14739285110781	"3976062"	"UBA1"	"7317"	"ENSG00000130985"
"54"	-0.245458186061502	6.42050413687545	-2.86157414057975	0.0046762345006714	0.999710234740046	-2.14930640430097	"3335641"	NA	NA	NA
"55"	0.0836852083737964	7.22965995329737	2.85306487083683	0.00479804305627322	0.999710234740046	-2.1707386880805	"3854000"	"SLC35E1"	"79939"	"ENSG00000127526"
"56"	0.0980662222781659	7.4280952365405	2.85009726013087	0.00484119971393545	0.999710234740046	-2.1781995023956	"4009062"	NA	NA	NA
"57"	0.069762656493455	2.72221754009495	2.84466953201603	0.004921049501422	0.999710234740046	-2.19182690997728	"3275440"	NA	NA	NA
"58"	0.322564050178021	5.83248687399003	2.83287334660567	0.00509874335758562	0.999710234740046	-2.22136178181041	"3740574"	NA	NA	NA
"59"	-0.104626132971598	11.4454276476052	-2.83098181346102	0.0051277744441283	0.999710234740046	-2.22608730121954	"2844214"	NA	NA	NA
"60"	0.0577556513230792	9.88174689230755	2.82575136664152	0.00520883628548904	0.999710234740046	-2.23913923422722	"3376155"	"NXF1"	"10482"	"ENSG00000162231"
"61"	0.107874135426515	6.45711229700619	2.81700523990506	0.00534699471306849	0.999710234740046	-2.26091479272499	"3695631"	"TPPP3"	"51673"	"ENSG00000159713"
"62"	0.188407002421997	6.00688776389298	2.81640529167365	0.00535659294913976	0.999710234740046	-2.26240624297412	"3623655"	"HDC"	"3067"	"ENSG00000140287"
"63"	0.143683891451948	3.27590423726848	2.814447273613	0.00538802736907745	0.999710234740046	-2.26727178479333	"3883542"	NA	NA	NA
"64"	0.10311524063935	5.61437749413616	2.81101505354849	0.0054435341629795	0.999710234740046	-2.2757931468257	"2492898"	"TEX37"	"200523"	"ENSG00000172073"
"65"	-0.0862216958344897	5.16108582287264	-2.81075907150543	0.00544769474709588	0.999710234740046	-2.27642830620493	"3591044"	"HAUS2"	"55142"	"ENSG00000137814"
"66"	0.0948073375599177	2.98113965898469	2.7980217129841	0.00565840982556538	0.999710234740046	-2.30796618782128	"2729884"	NA	NA	NA
"67"	-0.23351504615357	8.98062772179953	-2.79511576774415	0.00570750934735471	0.999710234740046	-2.31514296914918	"2320071"	NA	NA	NA
"68"	0.0827370709151927	6.15414134671847	2.7940147284407	0.00572621368766917	0.999710234740046	-2.31786040913028	"2559849"	"SLC4A5"	"57835"	"ENSG00000188687"
"69"	0.135406582153653	5.40271817629711	2.7904820351259	0.00578660342124097	0.999710234740046	-2.32657271299363	"2991860"	"ITGB8"	"3696"	"ENSG00000105855"
"70"	0.124751433919085	4.5999662516357	2.78480009657347	0.00588494822949076	0.999710234740046	-2.34056427801411	"2321058"	NA	NA	NA
"71"	-0.0958765191570263	3.31288661996538	-2.78441536613156	0.00589166182983785	0.999710234740046	-2.34151071756791	"3348990"	"TEX12"	"56158"	"ENSG00000150783"
"72"	0.106200858791892	4.61443771407999	2.78050767748889	0.00596024674933235	0.999710234740046	-2.3511168651926	"3434308"	"SIRT4"	"23409"	"ENSG00000089163"
"73"	0.0837711590314933	6.85814292095549	2.77228919169296	0.0061068629592235	0.999710234740046	-2.37127973030356	"2619265"	"VIPR1"	"7433"	"ENSG00000114812"
"74"	0.0733422174370615	4.65730856351677	2.7689436641137	0.00616747830496836	0.999710234740046	-2.37947181518381	"3183604"	"ZNF462"	"58499"	"ENSG00000148143"
"75"	-0.272813689300088	4.48377644934823	-2.76833258395501	0.0061786088403127	0.999710234740046	-2.38096716688567	"3958285"	NA	NA	NA
"76"	0.0859721117609196	5.67993476191905	2.76223595777095	0.00629065817359382	0.999710234740046	-2.39586940725574	"3189932"	"STXBP1"	"6812"	"ENSG00000136854"
"77"	0.0628077991532621	4.13216896491966	2.75711028981401	0.00638628508876394	0.999710234740046	-2.40837495169611	"4018080"	"CHRDL1"	"91851"	"ENSG00000101938"
"78"	0.339586833805063	8.92870353039306	2.75043565345039	0.00651278572539576	0.999710234740046	-2.42462767231503	"3589458"	"THBS1"	"7057"	"ENSG00000137801"
"79"	0.11667380593902	3.10644592154503	2.74698458789259	0.00657907869953776	0.999710234740046	-2.4330168126221	"2674478"	NA	NA	NA
"80"	0.0679189739559227	6.330851433654	2.74086812206763	0.00669807645056693	0.999710234740046	-2.44786144942751	"3493543"	"KLF5"	"688"	"ENSG00000102554"
"81"	0.136713913047267	7.74370076975443	2.73934028585836	0.00672810372681692	0.999710234740046	-2.45156475337665	"3577078"	"LGMN"	"5641"	"ENSG00000100600"
"82"	-0.381394199056623	5.19122358601627	-2.73646870356001	0.00678487041364366	0.999710234740046	-2.45852000982688	"3275156"	NA	NA	NA
"83"	-0.117282880675345	8.51911057112848	-2.7345344525311	0.00682335163939466	0.999710234740046	-2.46320117617825	"2536364"	NA	NA	NA
"84"	-0.148629691465525	8.69349262010294	-2.73451264968427	0.00682378652328014	0.999710234740046	-2.46325392486148	"2901691"	NA	NA	NA
"85"	-0.0940467200019786	9.85449322400307	-2.72898479850194	0.00693485941879867	0.999710234740046	-2.476615240127	"3306523"	NA	NA	NA
"86"	-0.0934607288863205	8.65663676578112	-2.72791256309338	0.00695659275951856	0.999710234740046	-2.47920404973004	"3941643"	"CCDC117"	"150275"	"ENSG00000159873"
"87"	0.0812958445717928	6.67672867749652	2.72547270495704	0.00700627662000454	0.999710234740046	-2.48509136489687	"3624448"	"GNB5"	"10681"	"ENSG00000069966"
"88"	-0.0765693505530649	7.28484408020023	-2.72499563043423	0.00701602894247792	0.999710234740046	-2.48624196691647	"2836665"	"SAP30L"	"79685"	"ENSG00000164576"
"89"	0.0885334203164545	7.56702699679847	2.72457993466129	0.00702453657874343	0.999710234740046	-2.48724438536449	"3294231"	NA	NA	NA
"90"	0.0643619344335367	8.77192114483103	2.72452406944821	0.0070256806284133	0.999710234740046	-2.48737908931051	"3536786"	"FBXO34"	"55030"	"ENSG00000178974"
"91"	-0.164908741636317	9.93605975431509	-2.72361737638285	0.00704427215871263	0.999710234740046	-2.48956498054488	"2901697"	NA	NA	NA
"92"	0.117773843677643	7.35844416380772	2.72284225294165	0.00706020116874142	0.999710234740046	-2.49143314768596	"3731826"	"PRKCA"	"5578"	"ENSG00000154229"
"93"	0.0641158274046685	7.99191478374331	2.72074950117721	0.00710337073667204	0.999710234740046	-2.49647455806908	"3830277"	"USF2"	"7392"	"ENSG00000105698"
"94"	0.137015086021815	5.59550458222042	2.71936561034511	0.00713204885197108	0.999710234740046	-2.49980637235408	"2925871"	"ENPP3"	"5169"	"ENSG00000154269"
"95"	0.0766675756523627	7.41705033560407	2.71825898589354	0.00715505654698622	0.999710234740046	-2.50246952557682	"3902764"	"NOL4L"	"140688"	"ENSG00000197183"
"96"	0.152873830114411	7.08516786809486	2.71627535588338	0.00719646605541629	0.999710234740046	-2.50724074378878	"2383751"	NA	NA	NA
"97"	0.10415006244057	5.46803806885242	2.71125797466805	0.00730217624565799	0.999710234740046	-2.51929471724671	"2995811"	"PPP1R17"	"10842"	"ENSG00000106341"
"98"	-0.154237640496165	7.65248145298098	-2.71094930619483	0.00730872513464011	0.999710234740046	-2.5200356055803	"2765935"	NA	NA	NA
"99"	0.0683890819739412	6.15306775565188	2.70896727968121	0.00735090363567179	0.999710234740046	-2.52479115742118	"3157722"	"FAM83H"	"286077"	NA
"100"	-0.0791591464823309	6.63381609496916	-2.70655915118273	0.00740244583092363	0.999710234740046	-2.53056476091243	"2807886"	"FBXO4"	"26272"	"ENSG00000151876"
"101"	0.0784271699231001	6.45932409769716	2.70630006539304	0.00740801057253899	0.999710234740046	-2.53118564967828	"2397732"	"AGMAT"	"79814"	"ENSG00000116771"
"102"	0.0609794186784827	7.17720142572327	2.70606144033697	0.00741313919564128	0.999710234740046	-2.5317574566699	"3317352"	"KCNQ1"	"3784"	NA
"103"	0.0712036387594761	7.22150613055064	2.70527670294886	0.00743002771746253	0.999710234740046	-2.53363756166488	"3844704"	NA	NA	NA
"104"	0.0716073283124503	7.30906425388639	2.70489776600813	0.00743819535435915	0.999710234740046	-2.53454525396357	"3435192"	"MLXIP"	"22877"	NA
"105"	0.0925243387408461	6.7633250726845	2.70064557618013	0.00753040540687374	0.999710234740046	-2.54472276679743	"2334191"	"PLK3"	"1263"	"ENSG00000173846"
"106"	0.192502717342173	6.0822162248684	2.6988190833424	0.00757032962543914	0.999710234740046	-2.54908990245596	"3746574"	"PMP22"	"5376"	"ENSG00000109099"
"107"	0.0690616800663095	4.27362756780055	2.69254203204481	0.00770899802293487	0.999710234740046	-2.56407753827268	"2748605"	"LRAT"	"9227"	"ENSG00000121207"
"108"	0.0768162949072462	7.14540675267637	2.68906383369171	0.00778681990412964	0.999710234740046	-2.57236853292756	"3120051"	"CYC1"	"1537"	"ENSG00000179091"
"109"	0.0806062515386889	6.76360185417266	2.68555407595284	0.00786606621227176	0.999710234740046	-2.5807247367319	"2905296"	"PI16"	"221476"	"ENSG00000164530"
"110"	0.209590896162026	3.33585241260968	2.68508732083436	0.00787665967362318	0.999710234740046	-2.58183525188601	"3831300"	NA	NA	NA
"111"	-0.915290085512226	6.10979974944254	-2.68429219746702	0.0078947354291547	0.999710234740046	-2.58372661875556	"4031068"	"TXLNGY"	"246126"	"ENSG00000131002"
"112"	-0.0882726649045509	10.1187027541464	-2.68306444967185	0.00792271970152351	0.999710234740046	-2.58664605810867	"2362394"	"IFI16"	"3428"	"ENSG00000163565"
"113"	-0.184998039661893	4.81184761502934	-2.68273779674589	0.00793018022235406	0.999710234740046	-2.58742259268838	"2716953"	"WFS1"	"7466"	"ENSG00000109501"
"114"	-0.829695699175786	6.07362169545206	-2.67696320477545	0.00806311878054032	0.999710234740046	-2.60113581910528	"4030063"	NA	NA	NA
"115"	0.0491891831118672	6.54774372607814	2.6746487117206	0.00811696341803623	0.999710234740046	-2.60662451153437	"3771543"	"UBE2O"	"63893"	"ENSG00000175931"
"116"	-0.128115757627964	7.90966246117401	-2.67424744522046	0.00812633145058078	0.999710234740046	-2.60757564715728	"2949042"	NA	NA	NA
"117"	0.144518901036645	3.57696651617968	2.67328344362291	0.0081488770579448	0.999710234740046	-2.60986011454077	"3749656"	NA	NA	NA
"118"	0.0969334550405399	3.88957601151639	2.67134607260887	0.00819435806671096	0.999710234740046	-2.61444894939605	"3901273"	"CST9L"	"128821"	"ENSG00000101435"
"119"	-0.0545931446920243	12.6576152870231	-2.67099476012861	0.00820262982644326	0.999710234740046	-2.61528073516204	"3253443"	NA	NA	NA
"120"	0.0688286075442202	5.91119035269068	2.66930031325566	0.0082426319382106	0.999710234740046	-2.61929117761957	"3823842"	"TMEM38A"	"79041"	"ENSG00000072954"
"121"	0.169344184518588	4.4871499212582	2.66855837254066	0.0082602028129111	0.999710234740046	-2.62104647438933	"3980944"	NA	NA	NA
"122"	-0.110794425667891	8.43964088873322	-2.6642810263931	0.00836216047568	0.999710234740046	-2.63115710998727	"2428796"	"PTPN22"	"26191"	"ENSG00000134242"
"123"	-0.144983605090697	3.3109931154231	-2.66388482415614	0.00837166178621559	0.999710234740046	-2.6320928804495	"3809790"	NA	NA	NA
"124"	0.132999681436616	3.55952106470173	2.66195508101444	0.00841807814840135	0.999710234740046	-2.63664880752578	"3365682"	"MRGPRX1"	"259249"	"ENSG00000170255"
"125"	0.0975526179860653	5.46557582261417	2.66017445233222	0.00846111346154312	0.999710234740046	-2.64084998510474	"3015414"	NA	NA	NA
"126"	0.0861757477405876	5.0980617686906	2.65926774921807	0.00848310330639633	0.999710234740046	-2.64298824330451	"3794341"	"C18orf65"	"400658"	NA
"127"	-0.0665852732533327	10.5579480246714	-2.65717826101646	0.00853397489130883	0.999710234740046	-2.64791327345723	"3106310"	"DECR1"	"1666"	"ENSG00000104325"
"128"	-0.321634635093691	6.11631538605508	-2.65029894728617	0.00870340958356622	0.999710234740046	-2.66410288661713	"3275288"	NA	NA	NA
"129"	-0.0784271174215316	7.53935164669981	-2.645893877902	0.00881348965845264	0.999710234740046	-2.6744492971158	"2632453"	"ARL13B"	"200894"	"ENSG00000169379"
"130"	-0.383177283153429	6.56012546812739	-2.64552300660127	0.00882281447975393	0.999710234740046	-2.67531965513469	"4029152"	NA	NA	NA
"131"	-0.195357118074582	4.81130867439597	-2.64546706529132	0.00882422178339894	0.999710234740046	-2.67545092799472	"2993662"	NA	NA	NA
"132"	0.155301778320167	7.29215456031724	2.64433070763841	0.00885285267309466	0.999710234740046	-2.6781169691694	"3998444"	"PUDP"	"8226"	"ENSG00000130021"
"133"	0.0662241661685234	6.64464143878727	2.64173711327096	0.00891851258320072	0.999710234740046	-2.68419790726151	"3453774"	"LMBR1L"	"55716"	"ENSG00000139636"
"134"	0.0730620717932338	7.31841527536175	2.63990600846245	0.00896513279184213	0.999710234740046	-2.6884877896684	"3555492"	"PIP4P1"	"90809"	"ENSG00000165782"
"135"	-0.0699010699180826	5.79271473391839	-2.6369639080398	0.00904049854152007	0.999710234740046	-2.695374732394	"2521500"	NA	NA	NA
"136"	-1.08193122150265	7.57414244100641	-2.63372994475563	0.0091239980207276	0.999710234740046	-2.70293667800458	"4030162"	"DDX3Y"	"8653"	"ENSG00000067048"
"137"	-0.134818044752654	3.13691868969421	-2.63300382343587	0.00914284125563243	0.999710234740046	-2.70463338023207	"3275448"	NA	NA	NA
"138"	0.0505218926556124	5.42047630629643	2.63029567134801	0.00921342837354557	0.999710234740046	-2.71095760577462	"3470597"	"SSH1"	"54434"	"ENSG00000084112"
"139"	-1.23956362415332	7.33587878937663	-2.62887851843519	0.00925056101794834	0.999710234740046	-2.71426461852921	"4028512"	NA	NA	NA
"140"	0.0925190914424787	7.11981478413891	2.62751828663482	0.00928632872286862	0.999710234740046	-2.71743725085592	"3175274"	"PCSK5"	"5125"	"ENSG00000099139"
"141"	0.114758989799078	5.9798939258183	2.62110636721743	0.00945661233169103	0.999710234740046	-2.73237207018481	"3976120"	"INE1"	"8552"	"ENSG00000224975"
"142"	0.0530588287044917	7.79025742004618	2.61968821657243	0.00949465158125726	0.999710234740046	-2.73567070289579	"3735847"	"SEPT9"	"10801"	NA
"143"	0.0680735976023801	10.4409878064169	2.61481533706461	0.00962640775331086	0.999710234740046	-2.74699246852101	"3465409"	NA	NA	NA
"144"	-0.122273702743579	3.05946582534232	-2.60842149413479	0.00980177967770789	0.999710234740046	-2.76181845434489	"3096516"	NA	NA	NA
"145"	-0.804897370384515	6.44420007780226	-2.60685948226118	0.00984505665983065	0.999710234740046	-2.76543532140401	"4035017"	"UTY"	"7404"	"ENSG00000183878"
"146"	0.105881464348623	2.6713252009063	2.60649903110529	0.00985506762367489	0.999710234740046	-2.76626966752058	"3475084"	NA	NA	NA
"147"	-0.0808113803685835	8.05222737690868	-2.6055045085185	0.00988273634050282	0.999710234740046	-2.76857116154526	"2328236"	"ZCCHC17"	"51538"	"ENSG00000121766"
"148"	0.0953199560803863	11.1289234183077	2.60243734437484	0.00996850799715335	0.999710234740046	-2.77566397276628	"2505386"	NA	NA	NA
"149"	0.0634938045476861	4.01309067442194	2.60129637546302	0.0100005847287791	0.999710234740046	-2.77830048488785	"2441386"	"RGS5"	"8490"	NA
"150"	0.108751817751148	3.14726418065991	2.59843018889212	0.0100815725670076	0.999710234740046	-2.78491884277968	"3765574"	"NACA2"	"342538"	"ENSG00000253506"
"151"	-0.0955247507964163	11.1295700128598	-2.59405357426505	0.0102063753300384	0.999710234740046	-2.79501190100719	"2844242"	NA	NA	NA
"152"	0.0847840327986589	6.64006688618068	2.59089704603167	0.0102972447534588	0.999710234740046	-2.80228148203577	"3000953"	"UPP1"	"7378"	"ENSG00000183696"
"153"	0.10354259929944	6.37407352508679	2.59018831699144	0.0103177469688796	0.999710234740046	-2.8039125779886	"3339971"	"PLEKHB1"	"58473"	"ENSG00000021300"
"154"	-0.126499138421363	3.02573943444999	-2.58763522720238	0.0103919069410436	0.999710234740046	-2.80978492405751	"3096524"	NA	NA	NA
"155"	0.205404893506873	5.6612406088268	2.58623725030743	0.0104327163724924	0.999710234740046	-2.81299812557027	"2390102"	NA	NA	NA
"156"	0.0758794613935008	6.3330856928503	2.5862190287304	0.0104332492400488	0.999710234740046	-2.81303999659757	"2863451"	"ZBED3"	"84327"	"ENSG00000132846"
"157"	-0.138140514187644	4.98022865471799	-2.58502604992843	0.0104681895777321	0.999710234740046	-2.81578072503695	"2955673"	"ENPP5"	"59084"	"ENSG00000112796"
"158"	-0.0807345424333512	7.11457847158844	-2.58418971477924	0.0104927469367348	0.999710234740046	-2.81770140697389	"2426676"	"HENMT1"	"113802"	"ENSG00000162639"
"159"	0.0698430250126574	7.53115719300361	2.58061185875406	0.0105983877974929	0.999710234740046	-2.82591160513928	"2904597"	"PPARD"	"5467"	"ENSG00000112033"
"160"	-0.0787125194188656	6.79605305085838	-2.57660874109688	0.0107177141428447	0.999710234740046	-2.83508514620217	"3989678"	"XIAP"	"331"	"ENSG00000101966"
"161"	-0.0942057808846641	10.2891227350151	-2.57591868376867	0.0107384048204336	0.999710234740046	-2.83666514503625	"2831964"	NA	NA	NA
"162"	0.0645382101003626	8.46549242523722	2.57061018091006	0.0108987752563142	0.999710234740046	-2.848806688719	"3535000"	NA	NA	NA
"163"	0.0786566160197486	5.81357481740334	2.56340807202649	0.0111197801629916	0.999710234740046	-2.86524207169919	"2427898"	"OVGP1"	"5016"	"ENSG00000085465"
"164"	-0.231703234327918	5.74686999906475	-2.56252477624096	0.0111471594445411	0.999710234740046	-2.86725482440041	"3275362"	NA	NA	NA
"165"	-1.09617908817325	6.64170974372956	-2.56059850477296	0.011207076939322	0.999710234740046	-2.87164195445387	"4031136"	"EIF1AY"	"9086"	"ENSG00000198692"
"166"	0.0630443034766568	5.84844855183328	2.55674848343561	0.0113276979318018	0.999710234740046	-2.88040128371408	"3432754"	"PLBD2"	"196463"	"ENSG00000151176"
"167"	0.0888283686104714	7.34084821784488	2.55642141267326	0.0113379983789011	0.999710234740046	-2.88114485024752	"2807621"	NA	NA	NA
"168"	0.0983818017612519	4.78281522964069	2.55215070435862	0.0114732670440278	0.999710234740046	-2.89084581320998	"2341663"	"CTH"	"1491"	"ENSG00000116761"
"169"	-0.102852991283546	11.7525910264217	-2.55200753318727	0.0114778266902309	0.999710234740046	-2.89117076694398	"2844219"	NA	NA	NA
"170"	-0.0578179400600369	6.66905249579649	-2.55012121279182	0.0115380528317898	0.999710234740046	-2.89545054088426	"3431318"	"TCHP"	"84260"	"ENSG00000139437"
"171"	-0.0796940366886663	8.38405361697292	-2.54899432777512	0.0115741665336905	0.999710234740046	-2.89800586752224	"2355615"	NA	NA	NA
"172"	-0.0730292396189642	3.91886354088043	-2.54638692026036	0.0116581148607948	0.999710234740046	-2.90391440320209	"2514745"	"MYO3B"	"140469"	"ENSG00000071909"
"173"	0.145474873485368	7.19192865525001	2.54511564109144	0.0116992421465687	0.999710234740046	-2.90679315561244	"2840770"	NA	NA	NA
"174"	0.113168509878157	5.98369695430695	2.54428158510624	0.0117262951907844	0.999710234740046	-2.90868111013266	"3557209"	"SLC7A8"	"23428"	"ENSG00000092068"
"175"	0.217287848782681	6.75688292795671	2.54003333830611	0.0118649589424948	0.999710234740046	-2.91828843429114	"3455651"	"KRT72"	"140807"	"ENSG00000170486"
